App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSC1BS1FEejlVU1ZzNk9janZGazlreUxOWUsxWUozVmlMbmlzSGw1WDd5clIwaTQ2V0puT1o0YzNzMzVLYi1DYnFCTUZSY081eUdtX21qbXc,English,,5,2016-05-19,HappySlappyFace,I wish i can give it more stars,I've been using it for a month now ;)    WARNING!!!!: YOU  AN CHANGE TO JUST TEXT PERCENTAGE IN THE SETTINGS WITHOUT THE CIRCLE,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRms0ZXpHbW1MWHFrS0pKRm1wVkZ4dlVnc19WT1g4eWNjbHhoUVlRM1lGeTltNklQRmdGSFVsZmFzZmNXWE0tbzNNRmNOYUhibFVBNThpSmc,English,,5,2016-04-27,Abhi Yaduvanshi,abhi bhai,Good appp bhai try plz,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRmFGYURkOE54Q3YtWkRWaEJCQ09qdW9qYUtJMUFNMU5OMHdrN1phLUtxckdCdWdWQXZXX3lsRkpiNW00eG12M2JXZHdoMGMwTzhDenpKcUE,English,,5,2016-04-24,Mithlesh kumar,Very nice,Bakwaas,,
Battery Circle,Google Play,ch.blinkenlights.battery,bGc6QU9xcFRPR0xOY0VWeWpkWjBaUXZCNU9kcTBXSzFwSDZTMEdsMkFYRkdTT1JSZ20wNzVSZzdkYzhWak9yZUl4dHpRajNiMnY4OXRJVkphSWpZUEEzdkE,English,,5,2016-04-22,A Google User,COMMENT,XXE,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSFlHbnJtdFhuc0Fmd1EwQnc2T00tT05HUEtVSzBsNEVpWjVpUE5mQVludGVSMlhudHJhbXFWVkRxRnRjc3lSc1N6RXhlU2dKMGh5RGVSd3c,English,,5,2016-03-12,David Davis,Dave,"Very accurate compared to other apps, in nice thank you !",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR2p0UDZmb09XcHhDWW94RlZaa1EtSlZFeldnOXkxVWtVRHRUMDJOMGJxeEFybXRTSkR4Ul9wWlVDQzVXVXNudVFQSkQ1dWNzaGhjRVJ3Mmc,English,,5,2016-03-08,Erkin Odilov,"",Working,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSE56RkRJM0VhYTI5dDQtZzBXbUlXdWY4eS1DNDhNUEFQQ3Bzek9Od0ItUTk5cWUzdEFBUjB6cmJJRjlBQ1hBcVY3eXZmWVZPLU9NTVRmUHc,English,,4,2016-03-05,Mokarram Chowdhury,"",No options in Note 4. Cannot run,,
Battery Circle,Google Play,ch.blinkenlights.battery,bGc6QU9xcFRPRkRkQzVTTDluemlrVWZiWlBJbGxma0sxYlNlWHU4dzJmU0c0eGdmNFpGUnZZVFppMU42c1A2RHZUTEFOaVA5cWxDTjFjdFdTUTR0WHl3dFE,English,,2,2016-03-02,A Google User,fake values on picture,"there is no 92%, only 90%. I searched for an.app which shows me the actul percentagle",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRzdkLU8yQmJkcnl5TXhWcW1XaVFnVVpDeUhiRVV6U0NBNkIxMkZmb1dPb3lXWkFPc2FsN2JQS1VKVklDMDZzYjdWZ0NOa2pySEFTdW10ZkE,English,,5,2016-02-23,abhinav gautam,Superb app!!,"It does exactly what it is suppose to. Also really lightweight so no stress on the battery/processor, when it runs in the background. Thank you so much developer/team. Really appreciate it!!",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRUJzUnVlX2pUYVBQV1ZDYmM3eUs5MGlkaTVJRlVTaVFtdU8wRFpGV0g2UEd2cGE3NlBzajM2MUkwelIzWURZQU5rMjJkYUNLdjBQaHdwZFE,English,,5,2016-02-18,Tsuki Mc,No frills,Does exactly what it says.,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSGdZMjBPYlFldjhfbVNhdmZPQ0xqX01SbG9FT0ltZlBsTTlWcy1talVTQmp1ZDdyalEyXzJfbTZCdG1zamUwYlhlQXB4YXBXcVhULU53bHc,English,,3,2016-01-30,Tommy Lam,Very lightweight,"Only 1.xx mb size, but there is no customisation menu if your device don't have a menu button. But it is good that there is no unnecessary permission and no advertisements.",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRTdhNjc4V2lWSEVDT0FVdUNmODd1V0M1ak5nLVZnaVRPb2NoTGxvaTRlY0ZncVg1SGFCV1kydnNXOGNWcnpKNzZCTzRuN2kxdmN4SDhNbXc,English,,5,2016-01-28,Christian Yans,"",ok &amp; simple,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR1FNLXp3ODhSdWRENUszbDRjeUMyUFFBMEtnc1Jkc0Z6WUdvYnJ1dFZQZTdiek5OcWcwZ3dILTFQbjhObFJJQkRrdFBfalFSOEotclFNWUE,English,,5,2016-01-24,Baldev Saggu,good,very good,,
Battery Circle,Google Play,ch.blinkenlights.battery,bGc6QU9xcFRPRjlGTlJ2cXNDYTJOWG1ZR1ljRnpGSmZ1S1k3azg4eEhvRVdtUnFuNHZYajlndHVLR3k0SGpTYnZ0ZnQ1UjJyaDhNeUtjRnhpelJIR3dYd2c,English,,4,2016-01-22,A Google User,Koro,L like,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRy1pY19RZElmRTlmMzBjZ0tDSnRTRkdSLTJ1eFlLRHBoVjFZcnZmbW8tNGlIZ1RIMTBBbFgyMEhBLUJEY0lUUjdyMDU2TS00bVM5T21LdkE,English,,2,2016-01-17,Mr Dave,Bland. No customization AT ALL.,"It shows the battery percent in upper left as tiny icon...actually hard to read. It cant be size adjusted or color coded by the user. Its vanilla ice cream, and not even French vanilla or vanilla Bean!",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRm5nUk51YlI2SFRaSFVoX3J1RlFFam5ha0JJQjhrRDUyMXR4ZTZnX3pwV19fRjJTeDlZSnprZGJuaFgyelhTbEFubWtSaHVJLUgyTFVOLXc,English,,5,2016-01-12,Aravinth Selvaraj,Nice,Plz update settings on screen...,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRm1uTURXT1VVbzVaV2JhRHNSeTVOZVU0OUdZbnRQdFN3WTJqVUs4a2tPM2hlalg3ZEh0cVRHcmE4NWV3MEw2cGVBTEpVb0xzVkQ1c2lKX0E,English,,3,2016-01-10,Robert Noybski,Icon image too small. Difficult to read on bar.,Clean!  Thank you for not putting in extra perms.,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRlg2UEFreHVabTFNQUxYRXNrQmwwd25jYzJWT2RXOEFFS3lGMTR3TWxOLVYwU1UtT0QwX3MxSUthb1d2bnRNZFpJLXl2aC1sTzF3V1RJUHc,English,,4,2016-01-07,Abhijeet Kalmath,Good,Good,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR19CZFQ2OHhCWTA3OG9xbzFfbDAyRlR4TTluZ1R3REVvNW9qc3VKYVFhTE1hRzlMalRZbjZVSmdYMUJoc2FKZ2lzeHpSX1d5WDllOWRZelE,English,,3,2016-01-04,VG Vignesh,Ok,Ok... Nice,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR0NXVmg5MWE3VXlKWW9XTFJZU0hRUzBFakpDblRtcHhYZXA3dzdOYmFKNHpzZUpKR0p3UDNJNms1dWRmU0R5Q3U3Sk1LMXVmSFowNEhkMGc,English,,3,2015-12-30,Tyler Hulstine,Shows wrong percent on locked screen,Droid maxx 2 shows the percent the phone was booted on and doesn't change unless phone is rebooted but then is stuck at whatever percent it was at when rebooted. The app works great on an unlocked screen will give 5 stars if this problem is fixed,,
Battery Circle,Google Play,ch.blinkenlights.battery,bGc6QU9xcFRPRjFUSnlreGN0YWpoMW0tUDg3RmxyQ082eUhXa2txVzBURTR4TzlFbGhhZEVOTjFMWTl4QjNRZDdLN2VHOE9sMTNKd3dBc3p1QUNtZlE2SWc,English,,5,2015-12-25,A Google User,Perfect,Simple elegant and does what it say ! Perfect.,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRUlxVHdnSUctZ3ptQ2xxNGhMYnZUOElBY3E4SF8xaHF5SkEzZkM5bVUweTktWEN5cVVHaW5meXJILTI0OVBEMUxCektLdjZpM1ZLWHdMckE,English,,4,2015-12-20,Чика Љуба,"","Great app,just needs more colours and shapes to choose from",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR2FuYnF3R3hIeDF3MTQ2ZWZtRGdqN3pIVUszSDdPanVXN3I1dE1nX3JmWmJsdVNxcWZjTml0aW9HRndrTVJKcGhFTG5QOTFLaEl4bVVrcGc,English,,5,2015-12-18,Vasant Sahni,"",Nice battery icon app,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR010ZUZ3RC1uN1Z3Vmo1QUNVM3NSYjBYd0dNZHlaWThrTU5wbEFwSm1mX21JdHVCOVhoa1dIVENNekowSEM3ZG1HVWFjcUpuUzdsRjl1Z3c,English,,1,2015-12-10,Bizz Visa,"",font too small for me to read,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRmJVMlFCV2VmZ0VBU0ZDdXNFQjc5ajZjSEVISEE4V2w2WGk4bEtRRGFkdXJ1TEItV1JOalpmUmo2NUl6NnNTUTVVWVp6S3NqNnpXdkI5a0E,English,,5,2015-12-05,Ezaz Ali,"",It's so good,,
Battery Circle,Google Play,ch.blinkenlights.battery,bGc6QU9xcFRPSFluYndPVEtRMTZOb3NYNXlJTU9kZ3dtUzNmUGdKOGVFWFEwWi0xemVPWFR3LW0zanp2ODI4NVdDM2ZEdUZUV2phTXBDWlBuWW9ZYVJJSHc,English,,5,2015-12-04,A Google User,Saad,nice..,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR2dQVGt0Tmo1VzRPSWVwbWI1X0szNjBmWmgtZ1BzckpfODVIV2xoTV81OEdnY1piNDZuc3A5WEtIXzZJbjhEY1NCRlA1REJiWWtrOTlHYkE,English,,3,2015-12-04,Tariq Jameel,Tariqjameel,Kohat123,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRl9JSlpOdUdWbExtQ0dqTXlnNHdvYTVBTWFWVlpNZk5sOC1rLVlpSHk4eFBYbWxBNndqSXozelRNcnJNQ3J2eVRLdmh2akd3bElGdVBfUnc,English,,5,2015-12-02,Stephen Gaarder,Straight forward app,Simple but effective app.  Get what you want and nothing more!,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRVhjX2g3ckJYUHNsYnFrZDg2Y3BpMC16VFg2UHBrYmRmLW4tS0VXR3I4VmN6TFNjcHJ1RTlja1hTZ2o5WVRadk5PTERrZHo4QThBS0E5SlE,English,,5,2015-12-02,Shrihari Wandhekar,"",Installing.... Plz wait,,
Battery Circle,Google Play,ch.blinkenlights.battery,bGc6QU9xcFRPRjdtTExKR3VicHhBZUp5amU5WGV6eTRvVXRHeDZTTkluNjlZaTJmVjRxcjhLRTcwSm9YSlFNTXE0SUp5N1JrOS12ZVpDODJVdVRabkhFRVE,English,,4,2015-11-28,A Google User,Nice,overall awesome and smooth app but designrs u should style it because it looks so dirty above,,
Battery Circle,Google Play,ch.blinkenlights.battery,bGc6QU9xcFRPSGN0WVppQ29FWFd3UElieVNjaTNvMUVBek9hU3hMQ3VEY2IxNWhaQlN3NVFrdzlIajRWV0V0Q290bHRfVGRPR0pFQ0VIWkx6NUUycWNmQXc,English,,5,2015-11-27,A Google User,Rashid hamdard,Exccelent,,
Battery Circle,Google Play,ch.blinkenlights.battery,bGc6QU9xcFRPRm1oNFB1S0NfSzFITFB0UWdGYU9mV19WNzRHTTNtbjNTR1JManc1TkhQQ2dhLUQ1LU9ralNlaEhUY2diVVRPcWFYZmJYaGlNdzV0Y3ZQOFE,English,,5,2015-11-26,A Google User,Nice,"",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRkp5NUtrOVVLRlgydW10aDlNcTd0V3JyQWMxeVB5Ml8tcl9jLW80RFp3LUtQNkg3ZHhmbXBRbUdweGxSdnVMcjNURUZLM1d0UG4wamZ6VWc,English,,1,2015-11-25,NoSleepForCranky,"","Did nothing,  didn't work at all.  Said it would show after startup,  and nothing showed up at all, even after multiple restarts.",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRmV3LTB4cjdONzFGbmxQdHZwN1JtTWZicGJSQzZiMWJUM3h1ZUJPX3NRNUlqYjd2X2V6SjdiZGd5Z3lnX1QtZzNVNDVvS0hxN0ptTWpPQlE,English,,2,2015-11-25,Isus666999,No real time update.,"It does not update in real time, a shame, because it has no ads, and is small.",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR2hVVjBMVGNkS1hfbHdQSE9FTlFlTnFteExrMDlqYl9Nd1YxWk1mdjZuMElUZ2Yyamw2dkNjUXRQeFpIWmhBdmlweDNGbTZyelZORjhRVXc,English,,5,2015-11-22,Syed Ali Hamza SwaG,bbb,jhh,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRkV1dVFQVzJnY0xHcEtmbkFrQmtpa01hVGdQUU1DQm5SRDFZQ1picHQxYnRFT2ZyUGFMT2xXRWNVLTZ1MHkyZGJpano3bjkweTJoV2U0Vmc,English,,5,2015-11-18,Rebecca Johnston,Terrific App!,"Love this app, it works fantastically and is easy on the battery - plus it doesn't require any special permissions, so you know without a doubt that it isn't spying on you like so many other apps these days.",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR3dQT0kzUGpmemlNOTdxQTN2Q3hhNTI5RkRTcEJualV0bWhQOUpTU0tsZDRlNjcyeGFzYjBqMExjOG81Z2hORUQxM3JYNVhaNERTZVVkNkE,English,,5,2015-11-17,Pranav Srivastava,"",Fadu hai,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRTE0blB6N2FCQTR5eWo5NWJjc0swS2poakswZmhIUlU1WGdDMTFCckhHV1NsbGRWeEJXVkFGTmFlUkxmcVhnSWFqNXk5dDdyN3prSUQ2UVE,English,,5,2015-11-16,Emerald Knight,Great,Does what is suppose to do!,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSDJ5SXdMdlNfN3Z5aV9ZSWhvb1c3VEQ1UEhDbXQ5aGJMbG50RjN5aTRVMi1jM0ZvNlZ0VDlNUzNlMVFmZWliaDhqeWhZUkZPVFZNOF9zTVE,English,,5,2015-11-15,mazhar sajjad,"",Very good,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR1BlV3p5MTZQa3VvdFp1R0F2RXZKb3pSUmxEMFdiNExQa09DWVRhbTVQVEFnWUZFTWNfWmkzLWxkenRQNDVpaERCSjdXWDlvQjljbzRMV0E,English,,4,2015-11-14,W Smith,App showing it's age.,This is one of the very first apps I ever downloaded about 7 years ago. It's fantastic on many levels. As android progresses I've lost some access to functions once available. Controls need to be updated to restore full user interface.,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSFQwdGxnTzBWWWQtdl8wcjFrN3dyOUw3b1lTYU9OY2lrTmdaTWVyci0yV0lOcUEycjVWc18xUFFuc3dvSS15bFZyRmlmbHNrVGp3NFZCa2c,English,,5,2015-11-11,Patrick Jackson,"",I don't even have to guess my battery percentage every time now I have the perfect app to tell me when I need to plug in the charger works wonderful.,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRlQtdnFyMHBBM0xEQVkyQVpQWnRlcE5mUGhZVjlRX0dDbTBaY2otMmpsZk9TMURRTmV1bThqaEN0LVdIMHFSMFVQcm0yellQa1Z2VG5YWVE,English,,4,2015-11-06,arif mask,Nice & Simple,Thanks. ..,,
Battery Circle,Google Play,ch.blinkenlights.battery,bGc6QU9xcFRPSGppVHZmem9hdXFxUnVqTGJsQ0lubWNlRkM0OVdaUENSMEhESGJfYXdBcnNVQlZ0UmNNYWphY2NQUVlQQktCdmZyWnZKdThlR1hvUWFIcnc,English,,5,2015-10-27,A Google User,"",Very good appp,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPR2FfeFZaUFNHTGZPQ3NVZ3gwa2taM0hheUE4ZVVCRHltZENVLXY4MmJhOXlPVThCZ2hrMUxmMFhUQkFaX1pjamRkU2M0amNHUDlLV1dBZmc,English,,2,2015-10-24,david gunnells,Used to be great,"Needs to be updated for lollipop. Now, instead of opening the battery stats, it just opens battery circle.",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSDNTNUFVVW9WRDRhd3hsNE9sc2hNOTNhaDUtVVJqV0dxdHJpMlF6dm9SUk5MUWVvMFB5cTlCSU1vdXdhMlhKNGJuSWNMR2kxQnY5Y2FoekE,English,,5,2015-10-20,anwar lahori,"",i use since 8 year good app,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSEZIaXk1VzQxVjl5aG00aWlDR2JBSGY1aWx0TlI2czQ5Z19WRGpJaWhtelo5bWRUMS1iU2k3U0pCZmdQbXFIQlFFTWl0NENaRHU1VWFKcUE,English,,2,2015-10-15,farhan aziz,"",not work in lollipop,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSENxNUhPbXU5eGZfQjdValgtX3dSMnBTdmlONWRjVEt2V0ZJcjRYeUJQWkpIMzNuWEVxcks3YkhJMlJUM3R5MVVFbVNsSEo1Z29hcEo5Wmc,English,,2,2015-10-13,rastislav balog,"","nice, but doesnt show actual condition",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRWt5TzBKQ3dMN3dncVFNc05wQVZyWVd1VmRsQzhlVmFrcDVILXdEZzVLYUZWbGpkUHZnWjVZYy02c0ctblRfbjRqRFlFbHRzdm5tQzVmd3c,English,,4,2015-10-11,Gary Beach,Doesn't need circle,Need bigger font,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSFZRQUFCT1Z3SFh0b3JHbTBsUnR0eFVVRjNYaFVPTk5nQTgxWWFCS19zU21yaEFORzN5dXNGOTFXd3RVV2tDV1J6RHdvSmNwbEg5NDByaUE,English,,5,2015-10-08,marc krigel,Perfect Little App,"I've been using this app for over 2 years.  I wouldn't be happy without it.  I thought Lollypop would make this app obsolete.  WRONG!  The Lollypop battery status is grey on grey and a separate percentage,  which eats up 2 slots of value Notification real estate.  Samsung Note 3, Lollypop 5.0.",,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPSHMzUV9DZzZrUTZacW9NXzViQktwYzVqRktPR2FpN1JjM0RWbHp1UEowalBrSjJSRmdXdmhVN095dmZEUHhqR1phN041THo4WGo0SGE3bWc,English,,5,2015-10-06,Ramadoss K,"",Fine,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRkRHU2I3b3ZVT20wVW9EWDNzT1ExRHpCUlhNMG9LOUpaVW11djh5VmJMb2J6cFJURTdEbmFmcmZnOFNTY0pBV3RIekwxMjNXWVZfTVhFb3c,English,,5,2015-10-03,asim d,Nice simple UI,Like this app. No nonsense approach.,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRUlFQUtsLTB3dnpIazl4SFBPMm5qUGMzTDcwSkpIOEpqNWJteU9XTlNxQzhXMEdLbG5Nc0dzUVgzdWRYTDJKeEtMM1Fua1BJcmh5YW1Nd2c,English,,5,2015-10-02,Yogesh Kumar,Brilliant,Just more than expected. Kudos,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRURkXzU4SkZYWkRLZFhaODFfLVctMVY5OERjOTdmTl9EX0k4QTJMUEVtRzFEdDFYNVhCUFlyOTdNbkJXVmVuSjRmS0x1TURvckU4V2twNmc,English,,5,2015-10-01,Husam Zadain,"",Works great does not need any permissions,,
Battery Circle,Google Play,ch.blinkenlights.battery,Z3A6QU9xcFRPRjBtTlVORzVCQkJUcUFiRlp0QnhWdFNfbk1tclcwdHNubXN0Q0RTQjVRQ25JS1VlMWNfTkpTSUZ5ZXVyLWxDVFhDd0NWbW5Pc2sxeExZenc,English,,5,2015-09-30,Vishwas Ravindran,"",Simple,,
