App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRjQweTVTd2tPNWw0UVhyYWNZakNDV29jSEk4N3p4TWN6enl0S3NxaWlWYUV6RnNmQVZ4cWZoM2JVUlF3U1ZlbmU2aC1pa3NUYXQ4U1AyV1Y0,English,,1,2015-01-23,sam uzi,"",Bad game......poor game.....I will advice you all to dont install this bad app.....it have attack the rom of my Htc desire 300.....,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRndsYWhpYUNVcHh6STZWSjlUbEd1RVVRVzdQUmw1aWFDWDF6eGdPWXRWdGtmOXVxRlo3d1U2NHVsVTZXZjhMMktxM0ppS3hwTHBaODdNUC1N,English,,1,2014-10-22,Avijit Brahma,root error,asking for root access,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRkJMQWpMT1lzTkV0Tm5RRDVQTE9GQTVRRUxyZ1hjZi1GTWpyZC01bHJzR1UtNnN0NWdnblpDQUdLRGVaRmIxT3BVRVdROU9VRy1Ed1cxeDMw,English,,1,2014-09-21,din dine,My tablet requires rooted access,Not work for me,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPSEw2YUtfNUhmS1VfMmlYbGg3dTg3RlM2ZVA4VE1OZFR1NS1XTmZzSHF1UUpmVnNBQm5QVVNKcGlBcTZDZ05uSjMxN0ZMWUoyRmt4ZTA2MVVz,English,,1,2014-09-17,Parth Garg,"",Only for rooted devices,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRjN2WDBBWDQ5cEstdWtlclpmTXpYeGVTcUJqWjFLaG9xeURiUURNMUVYVWZuVjN3SU9sN3ZnZFg5OHI4ODZNdVhZdkxRUWQ1eEFBeXRPamlR,English,,5,2014-07-20,Stephen Gonzalez,Simple app. Does what I want it to do.,I have a ZeroLemon battery for my phone and the case makes the side buttons hard to push. This is exactly what I needed. The only thing extra that I would like to see is an advanced mode that supports reboot to recovery/bootloader.,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPR0lXTEVrU3h2dU9wSFRqLVlNUE9kWm52TzgtRjFoUGtzMnhtbTd0SjhreS1lVlNKR3lxSXZ6djIycjM5cGU3bWJmVllXUlJLTGxoRTZPam44,English,,5,2014-06-27,Daniela Paramo,Works,"Really good app, simple and fast. Just remember to root your device before trying this out.",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRWQwdW1MWEVZTkVEQmRtbWN3TURyb2JCNW93NkNoMkZxaHpkMzF3RzY5MkNzQ2E3cEpGYWtJZXNTQjJRWm9iM19KQjBWNlVwOEdHVnUwY0pR,English,,3,2014-06-11,Regan Hung,EROR :(,How to root it?????,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRkk4MFpLcDMzS05faDJ5TS01bDVSUjVQUGR2NEcwcEFlbndOaE1RMzVuT0tZc3o0TDctTkxhRnZESUkwUVJScWhpQ2ItSF9oRW02YUo1QXI0,English,,1,2014-04-05,Wudson D,Terrible,You have to hack into your phone before you can use it,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRkF1aTR0b1RRZ2pLZ3JubzVmZWhHM1dHSEpHUko4Sm9SMHNpR25lZ3BocUR0a2xwVGVYUHdaVUZsenhkWXJMVXFQajFjUUdtQjlPWjA0WkVz,English,,5,2014-03-13,shameem smd,Perfect app,Precisely what I was looking for.. Thanks for the developer.,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRlMxTnQ5LVpSQXJKLUhIczBMZXZZZ091b01CVjMwb013Qm9ETnpvSXI0SGd4c3NlR0s4R2hGNVZlTEdYSXpNVHFxYnYyWWpNNE0zWllMTC13,English,,5,2014-03-01,Vetra GAMING,Restart and Shutdown,"",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRTNNRldCMG5RczloaWp1Y0xXdzBIZy04MS04Y0JoRTU5YzJYTmFzMURZTm9hODh2eF9HRzRhOFhSQUpWc0RBN090YW9yV2pvaG5hN2h4YnBj,English,,5,2014-02-09,Chris Lounds,"Yes, it works.",android 4.2 TV box,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRzBLamg1N21kYzg1MlJ3RU9Ca1JrYUZsWmU1RnpQWjFxTGxpQ0xfMEJzNFc5V1YycFgzNjQtRS1zQUV2NEJtZTJUMW9IZFh5aGJ3cEVSdkRj,French,,5,2017-04-18,"",Root needed(root),"",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPR25rSWotVnloQWx6WXNKekswSEJfWlpPRUdDRkE5azhXMzVSdjhyci15cnhEdmNzRjdDd1kwbzZaakNwNGc3NXB6Nlp2WlZwcVAxVzFYT2hN,French,,5,2015-11-04,karim hamrouni,Cool,Cool,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRzVqemhZWUk0XzczYWw3UENpcmdWMThQbnlNbGlBa1lJdzk2aFN0d3Z6MlMyRnctd2RJT1VHNzUyeVh5NEZpem4tMVA0T2p3NlhmV0Fpa2o4,Greek,,5,2014-08-07,Vasilis K.,Perfect!,And adfree!,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPR3U3cFgtVWs0bVdBRjRxa285YlJrZW9lV0Q1THZWQ2lvcEMwN2dscFdoSjVKSGN6bkhXRTNsYnpsNnljYUdIUUgxcXdaNlptTnZjellRWFhJ,Greek,,5,2014-05-30,Zenix Co,"",Very good app,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRVQzS0Ftb3Vfb21aanNpRFIzaGZlQ1V1S2RpM1BDU0N4QUNLUHhIVHpFMVY1SjZBSC16TUhXWWc5UkI4RHViYmJLMzdDMkVPeFZWSUZtR3JB,Italian,,5,2014-01-20,Enrico Girardi,Great Pieter!,Excellent app,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPSGprZF9pdGJpSFZ2Y2JucXk4R2tGQmtGMEtBU3ctOUlmNjR0ZTA3a2dhVkp2YUZRbGVtdi1oTU1xbGtlOE94OEdaNTA2VGdJV3Q5aHBrMlJr,Arabic,,3,2015-08-10,hamada gogo,"","",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRWVBZzZFZ1V1MWp2a2R2QTNWVnFYZzNUamluRWdWNHNEMi1pUnlGZ2dEUzQ3REZjdHBwNzctRnV6X3B2bU9tenZ1SWF5UlVDZGJ5aV9WckFz,German,,5,2016-04-29,Alexa Sanders,"",Tut was es soll,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRmhZUkduMlp0ak1xS1BaMXJFMmR6VUw2ZkVZWDVmWThWcURhQWtNaHZSSkpWSDRHZTFNZmtCZUYtNkk0ZzJjdUVrMzc0dVBkZ1JUUGN4MTNB,German,,5,2014-07-05,Beatrice Schäfer,Gut!,"Macht genau das, was es soll.",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRkNCYkN2Z3Bla254UlhDenNyOXNIWm9od0dMclItUGpPWl9tcG5uWjhKNnVXVE5yN0lSVlZXdktHQXZONTdPZWtGMWwwcklBQlNjWENiekgw,German,,5,2014-04-18,Thomas Metzner,SEHR GUT,Praktisch auf der R-Box für einen Neustart oder zum Auschalten. Danke an den Entwickler.,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPR0xWR0h3WXZzUlZPcWt5UEVRejZiX3p5VklkWk8wNE5YU2J6ZW15VTAzTnVWWjlSZF9INkF4dnExbVpFcjVpd3FsOW0zenMxVW5JUEVQbFM4,Hungarian,,5,2014-12-16,Zoltán Acsai,Király!!!,"Köszönöm a készítőknek, mióta tönkre ment a telefonomon a bekapcsolás gomb (xperia sp) azóta az android is hülyéskedik napi 3-4 szer de ez egy kis időre elhárítja ezt a reboot oláával. És az android ujratelepítése után is egy hét után ujra kezdi a telefon a problémáit",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPSGs1a2ZRUXFoUFhtazRXYTNlOEtwd2JNeTNwZXRSMlpDQTBuRTVKYkFnRDZISmZ0b0Y3VExCTnJQRHdxNlhVQnhhT2lESXF2MDFoTERMMk9B,Indonesian,,1,2016-08-07,maskur makmur,Bad..,Aplikasi ini mengharuskan root...,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRU1Na0t3UGF4QWlnSVJKcDVRTXl5Y0dvS2NMZlJfdmQzSDhaMHd5NURVUU01ZGt2SS1sWE5nMU5VNVJNNzJyZ1FIbzNQSkhCNEUzVkFVaVJr,Indonesian,,1,2016-06-24,"","",Jelek,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRWgtZlltWFVaUTByQlBWcHpNaUxhYTVsSXlWSGptRGtNdVdGblRqTjNIU3lyT3Zwdk41LWpEQnEyRnBPbUI1d1p1azE2V0NjNWxrc2NGYWhV,Indonesian,,5,2016-03-03,Jony Gunawan,Good job pieter,Is small and easy to use,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRjBPUzRKSmRuY2Jvb2RaLVJkS1VrbDRHbVB1YXpRVk51ejg1Y21JTlRlQ2tUM3E0bnotSUhlSXNpUm96cmVtQVI0WXUwNE9XRmpUY1FQN25J,Polish,,3,2016-01-15,Tomasz Karwot,"","Najlepsza aplikacja do wyłączenia telefonu, ale brakuje mi możliwości edycji czasu do wyłączenia urządzenia. Dam więcej jak zostanie to poprawione.",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRThxVVM3bzAxR1R2cUpRcks2SVhnM1prdHlXTW5uNlVGZjNVZ1ZUQnh2NHZxOUIyNFFFUFdHRkw4TlIwM3RyckNxb0FMSnV2SHNIcjJhcXg4,Portuguese,,1,2016-07-26,Guilherme Prado,Precisa de root,"Se é um app relativamente básico pra q precisa de root pra poder ser executado??nao só esse app ,mas pelos menos os 5 shutdown q baixei dessa lista da playstore nao funcionou! !",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRWhRbXVqcnBVUVNkbmZ0VFZqWEYydVZwb09PZU5rTnQ4Ty1OUzdTaTE2eVNyZDhEZnlrM3ZNU2pnNU9fRXRURVltRTYxQ3FBWFk3WlQ0Q28w,Portuguese,,1,2015-01-26,power tuga,"",Precisa de root ...,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRW5reW1CS2FBSURGTHVLN1NqWGladDNPaVJXQU14V3pUY25GTDhDckFjZklUZ0FLT0pIaENpSW5LX0pQalBMajN2YVVlNXFFaHlSM0RkOVpz,Portuguese,,5,2014-12-30,Marcelo Souza,Esse é um daqueles aplicativos...,"Que você se pergunta: ""Por quê não faz parte do conjunto básico do Android?"" Desligar via software é função dos sistemas operacionais há pelo menos vinte anos, mas graças ao deus do computador ainda existem pessoas que nos brindam com pequenas jóias gratuitas como esta. Parabéns.",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPR09DVXVvZExpLWNVRkx2Si1GNC1vMExYajdhNTBacXJaQ3Z1X2pMN2RFT3p1MWhHMEhzWmhNMHlfZ2VMTFRPLXJnQVN0d0ZwRlhCaWNjVEx3,Portuguese,,1,2014-11-22,Priscila Thadeu,"",Não funcionou,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPR3kyZktQVm1weE13VlZYVDlMT0lMRnBQRlRwUEVka194bVI2dDJJYWt0UVJCb0NNN2oyb2xGWHliWFM4T3lxbjVwVVJzQlpucW1XaHU3TVRj,Russian,,5,2017-01-31,zako a,Tv box mxq pro+,5+,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRnJIbmlJeDlBTXN6bmFqdUNGNkYzcW1BdXFlQWw3WEJQeEY0a3FKX2JMRlF1N0YwdXZxUUpIR09ncE0wNFlWR3czeVMtbmpBcC1DT3M3cWR3,Russian,,1,2016-06-04,СТАС Захаров,Gut,Ne ne t0,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPR3hSOFBZaGVFUVJpOGRMRl9MbF91dm1ndjd1bVJSZThYN3c1d3haY1EwbVdmMUxWUktIOUpLRE5vdlRBb3FqbzFjdGRoODEyanBCNW5mUTln,Russian,,5,2014-06-08,"","","Простое приложение, которое выполняет свои функции.",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPSDFlZmlRRXFJVDcyZzg3dGtTX2Vvbm9UendOVTBXYXBVTnl5ZWhhVVJMbE1STlhVbVg5Ui1Ob3dLc0VLeDM3ZUU1UHpuNmt2TGJremFtRU8w,Spanish,,5,2016-02-06,JOSE JR kusanagi,"",buen,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRk5DYkFTOW9rZ0wzWEUzTEJDc3paT182clVYb0lnUzA0RmQ5amlNUWl6VjhQRU5jTGdzQXV4U1hZdVRQVVZLVnNpZU1oWHJzVWtHVVc2UFBN,Spanish,,5,2014-08-03,Fredy Mora,"",Eficaz. Recomendable,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPSHV1MGc5dnE3SGdETXhVS0MwaUFzR2VmVFdHSEwwcGhQQjQ5LVFfOXd0ek9EeHBLS3JPb3RHbk1FUzJ3MWhMSmlhV1JjamhrUUlyM1NlSGo0,Spanish,,5,2014-07-08,Alejandro Pérez,Se adapta a mis necesidades,"En mi tableta uno no sabe si esta encendiendo, apagando o que diablos esta haciendo y pierde uno mucho tiempo manteniendo el botón, pero ya no me tengo que preocupar con esta app tan sencilla.",,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPR2lpbEJkZnNPN0ZkMWJhLWJ4eFV1bXJkbmJObW40alBfXzRqSGdhMm5hclhoM3FXVUVwemNpR05ibnlKblltNHJPY3U1WFMyVUhDaWlfZ1FB,Thai,,1,2016-01-30,Kittphot Paoin,"",ต้องรูทถึงจะใช้ได้,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPSFd5QnZmRVNVb0RSYXdUZ1hlVVRZT1pTQnFWa0czb1drYjRGSV9uYVVGeG5TdkwzQWZGOHZJZVBvZDF1d2pVOTRGT0g3dDhqSldzeEdoNEZR,Thai,,5,2015-10-03,Suwichak Thongborisut,"",Yasiro,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRnU1Y3hCeURuWkhRQV9Oakh6c2dTZGcwWng1WXFOdkZDMXNJbFJnNFF1enZpbjVCZ3hxdG9sbVZzOS1rdTJreGpiR244ekMtTzZmeGEzdm1F,Thai,,3,2015-01-29,Prarinya Yingprasert,"",ขอลองก่อนนะจะมาบอกว่าเป็นไง,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRTZVOC1nWXF6WXc5ak9pNWNPb0VNRTVjM01CUDZIWGdnNjlNckxEanQ0SzA5bHcxWkRKek4tNkpfa0x3YzVaV0c5TDdiYWhWNGtBaGNMS1BV,Turkish,,1,2017-03-02,Murat Soydaş,"",Bence indirmeyin root isteyen bi uygulama maalesef,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPR3Q2b2tSaXc1MnF0enNmVndnTG1zYVRNclB4WlI2d0dzaFhKd3llOEgySGtOLVIxOEZhbmZTbENIcEtWVVRnV1N6OUhmeXZ1cUlFQXBqZWR3,Turkish,,1,2015-01-14,İbrahim Sedefoğlu,"",Root gerekiyor,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPSEZhakg1c3d6Wi1CR1kyOEQ3ZkZiZklsbGVteDRQdEM5dDQ1T0hBajVLbTI2X3VmUGhZOS10LS1uakhpQUlaNjhPTWZMVDMzbTV1SjRyUmJZ,Vietnamese,,1,2017-02-01,Toei Lộn Xoạn,"",Tee,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRXVEcGdWd0g3eFdmTjdmWlBFMDg3c0xPNzh3ZGdDSmhTejVNbEZXOHVXMWlqYkE4eHlVaWRpTDNZOGU4S244ajYxZXFBUXpzWndhY1d2b000,Vietnamese,,1,2014-12-20,xuan xit,Lgg2 ko dung dc.,Phan mem nhu shjt,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,Z3A6QU9xcFRPRmRWSkZTUS1KeFphYm1tOXVKblpWLVVEQW14ZlFZLWJHc05OWlotRGlpU2MyYzd5UDdoazNJSzA3ckY0aDBzMjJHOTNTcl9yc0M0RERzM2Fv,Vietnamese,,5,2014-11-04,nguyen ngoccuteo,"",Good,,
Shutdown (ROOT NEEDED),Google Play,be.ppareit.shutdown,bGc6QU9xcFRPR0RicWFsZHRWNExlc3pBdmZ1NDVpOGhWc1pjRU1EeGhDdHVyRHdVNWdUVnB6WF9Zb2xoMlZqUmdIc2tTOFZqRDdDOHZKZzhvQzR1eHZGTDhZ,Vietnamese,,4,2013-12-27,Người dùng Google,Nói chung là ko pải nghĩ,Được...good,,
