App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSEFGMzFmX3UycWVlTFRvNW1iVnVuWEVYdGQ2dDAyRC1VS20zN1RaaHZTSWhpYlFUbUo5UTF3QUtKZnBPUTF5dzhSY3MwcXZ0OHBTOHhrZDJN,English,,4,2016-05-15,Mohammad Hossein Mahmoodi Meymand,"Like it, but..",Why the most recent version is not available through play store?!,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRWlnQ3lLZHJ4Y2ZGMlplQjN1aVNtVUpsLXZmaXFZN0lObFNKeG5WSmlwWl9YRTlIOTJ4NGk4eXEzdzdoUlRoZHEwN1BVdjdKOGZJYXRIMDEw,English,,5,2016-05-12,Ursus Arctos,Works well,"Love it. Setting up is a bit tricky, but worth the effort.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRS1Ea0FkRmoxWGx3dC13T0xaZ3RtWm1kOUJPb0R0Um1vU1JwVGF4dlZvNmlEb25JOTB1dDVaZGgyQ0lNUnV3TFNFYjR0RTJsNzdyZzM3YVpR,English,,1,2016-03-01,Angel Robinson,Why,How to open to get started Stupid app,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRXZuejA2THBtSXRFbEQzNzJibGRvaDJtdGFYeGlqM2FObFVpVjFZOWhjcU9icTg2eEtOQnJSdTBwMVRwMktkZjZMMVZKMWdtX05ZOUdEb0Vr,English,,1,2016-01-30,grev Smith,well it looks cool...,"but if i set the app directory to the sdcard, the app complains it can't find the files it's supposed to create and crashes so epically that you have th reinstall the app.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRkprTjQ1T1V5ZUxZc0FiRHZVR1dMNW1Ualo2UFVJZHY2RmRBNUd2UUtuZEYzUjB0bHRQek8wZEhsTnZKVG1vSk9FUnBsNmxlNktOTEE2S1Rn,English,,5,2015-12-14,Mohammadadnankhan Khattak,Fhj,So best,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRkxZSkUxeGJidl8tY3FUUjhiVWw4SHBVMVZJX3ZtUU9pQk9UT1VXZVplV3NNdnZiVmhDUlNmeGxrMTdIampBODlTOTRrQlV0ZW15eWw4TmNV,English,,5,2015-10-23,Andrew Heard,"",Fantastic in combination with Locus Pro. Very flexible profile scripts can be edited if you want to modify the routing behaviour.,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPR2k3RXlHZkxpcW1KYVQtRTFzSlBXTVhseXFNTERVS2hCRFN0OE0zeXc3UW9LZS1DTWlHSS14d1cxUmNWQ1BMWjFSQU10dml3TVV4R2tiQ2Zz,English,,5,2015-10-09,wood land Nut,Fantastic but needs better interface,I love it and it works great. But there is no way I want to explain how to get it to work to someone else. Needs an epub manual download to go with it. I keep having to go back and check,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPR1NxUy1Fc08zbjNSYlRFTDE3UWNiSmZKMl84LVZHV091Sm4xTHNDZzJONHBkM3hjUW9NTWVTQ0xBWjZtXzBpczNjbjZZQ2dCOXl5R0d0c3Vr,English,,5,2015-09-08,József Kaiser,Does the job,"Even the user interface is, well, not exactly user friendly, this is a wonderful app, works perfectly.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRU5EclAzMVlrdkl0TXY2RUx0OXBTSWoxbVY5cnJfdkV0clZsbGhzRzVmY3Qta0ZKWk90NTlxWUFGcHZQZmNEcmlBeHhTdWU0cUY0YU9MeVpF,English,,2,2015-09-02,Martin Name,the interface!,"there is a map, if you click on a square it gets double-crossed, single-crossed or the same in other direction. what that means is a mystery.. I haven't tested the navigation yet, hoping it would be worth the pain of waiting for it to finish downloading all four squares of something (rather than using Android download service like everything else.. (I'd limit the transfer speed on a server side..))",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSEp3UGtxOF9qUXFudVdicU5zT1dnMlcwOXdSSDRGSmlBWm1YbDNFS1B6eklBV3BjVExVa1VGQjdsc3NwTnY0YzQ2bHlaOXVsZGg2NVFVR1BJ,English,,5,2015-08-26,Bartek Zoladkowski,"","Very helpful, can be used directly from Locus (another great software). Using for all my longdistance (day-by-day) and city route planning. Also the online, browser based version is very handy for planning.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSFQyS0hiZFZBMGlSdG1ub05pY2M2M0szYXU2V2NXTm9XaUNOalZJNEd6bHdFYVd2b2FCZG5uYnAwcUJvbGVzMjMxakhkWHJnSGUycTRaTl84,English,,5,2015-07-31,sinbad,Wow! Great offline calculation,I used with Locus (in-app maps were OSM) to create guided routes for cycling and bushwalking. Was impressed it managed to find &amp; use cyclepaths &amp; bushtrails readily. It helped to set waypoints so as to not drift onto roads then back to paths again when BRouter calculated shortest route. Didn't have the issues others had in working out how to use this app,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRXZBaDRxYUVUUGNncUNPLWcxSVNBSkVaRnRLbE1tNFJpNUt4a3NRS1N2SG9KeVFrSzRtbjlaOEFCQjBBZndmTXNxOXRCM3VSRVhGNmdZdkdR,English,,1,2015-07-19,Brian Pinard,"",Can't get it to work.,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPR2NZNzlfYXVKRTNzZ1dDeXFVcU5mUkhnVkFyQkQ4aVBQYVF2N2lfNE1KZC1QazZXU2QzQlhZbDIwMWZIY05vNUZGalMxd2I0T2JpVEtZRDZR,English,,2,2015-07-10,Scott Boag,Need better instructions for OsmAnd,"I would love to find clearer instructions for configuring brouter on the Galaxy S5, with OsmAnd, with the sd card for the data,  and lollipop.  I'm sorry,  I'm patient enough,  but the instructions are not in great English and are pretty confusing.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRkNSOVhNbnA0OGdEYXVYTjg5WVFpRkdaclB4ZFZjVE9UVDdsbHVwWkU0bWRqY2hrNlpfYjU1WE1rWm84ZllDdkRhNGVYbW05cUF1LXNnRFRR,English,,5,2015-07-09,Sankar Maraveni,Hi,Hey I like it this app.  ©,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSDNrd1VjUGZDa3F5V2t4d1RyRWR2VEtNaHMzUG14TXFRSkhWdFpRbFN6eXg1LWZYYnRMRlZyYmFqeWFqWnVDZTJtaEx1ZDhUemRlMEh0RUF3,English,,5,2015-06-25,Graham Findlay,"","This is an awesome app.  I used it for a 1600 mile tour of the UK using the recumbent profile (vm-forum-liegerad-schnell.brf), this consistently took me on quiet roads and avoided the worst hills.  As others have said it takes a bit of work to understand and set it up to use, but to me it is well worth investing the time.  I used it with OSMAND, with a headphone in one ear so I could head the announcements over any traffic, and the 'Turn Screen On' function so the screen was only lit when approaching a junction saving precious battery.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRUlUN3ByaFJPMWcyejJtWlBEbkFFYkNXdXI1Rm9kbWRBNWlwU2ExTEllZmEtT3kxTDZySklPcC1jVFJhdUtRV2szWHVZaFFULWJKOUctNWpn,English,,5,2015-06-05,Gina Crippen,Navigation,Find my way home,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRlU1LTgtZnJNclFrZlRZWHNlbENfRlFsdnh4NzBPUHRzdkFTaDgtajJtZTQxeWdWWktIYnpVenp4MTdjanpwc2ZlXzVKcHBBdjVQREdYRHhz,English,,1,2015-05-24,Shah Nawaz,"",It's don't have any options how to use it,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRXpmY1dQSkFXYUV6TnR1eWJodks4cDdVSmh0NmowZlJXLUNjUndBWjRvRlVyUm95WW9WSzZUNkQ1VEMtUmMzQmh4VmFGSkxxeHFjUnZzQWVj,English,,2,2015-05-03,ken apple,"",I dont really know how to use these i think it is much better if you have to put instructions first before downloading the grid so that the user will know what to do.. please explain... thank you,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPR1ZXLVJEblFwWloycHlsT05lSm9nWjJmaEFnYmhpOGNKbXdrLWsyR1hEVGU5VHRoS3YxTk1RUFc1ck9kQnVSMDc0UUZWZUdwQ2NZZkI3b2Vr,English,,5,2015-04-07,Christian Prior,THE missing link in bicycle navigation,"I cannot express how wonderful this software is! On a tour across the continent it guided me to big and small places, sometimes along such small roads that locals thought it was a dead end (it wasn't). My life has truly been enriched by brouter, THANK YOU!",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSEtzenltcDVaOXZFbERPWFkyQUoxZlUyT29qVmp0NE00WVZwOWJfc0hUUlRvU1UyRE41RVVzOFVRTUZxbks4MDV0ZVdwTWpCNk5FM2txWWk4,English,,5,2015-03-16,Karsten Patzwaldt,Incredibly powerful,"The UI needs some serious polishing, but the flexibility of the configuration language is unmatched.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRzJ3MEY3TndjZjBuQWx0XzhhR3BWY1BnM2l6U3ZtejJGWG05OXJFRXRBelM1UFZSVGNOcE1ZWXFJWE0xVWNnd3ZkU1NWQ1RlRDVNSUt3QmlR,English,,4,2015-03-11,Hardian Wibowo,Wow,It works! Nice,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRnhtZXhzTGVmMGZZT0RRU0JUcTY0WER5T0xxTzB5eldMTmtOejR3QThRN1V4YnpDQTZjRW0xTE1qVk9FMUhfT2VNdHFNcnBhOEVBUHl3OG1F,English,,4,2015-01-25,Vitaliy Romaka,"Nice, but not comfortable","Instead of downloading separate countries, you download this stupid squares.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPR2JlcC1yYl9SUF91RVRMTHEtY1BfQXhmbFRkS2pPMzFndmhmb1BRbjJYOWlqSVpDQXROUVpPNHV3X2lkVUJVM1FmV1ZuNUZZemxrd0xrS3FF,English,,5,2014-11-12,alan yusf,Verey nicw,Alan,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRVVPWV94a21xZHBDM2cycHdCblF3dE9XUjMxc2NjZkxGNlFVbjN4YjVMbUxzNUlKanZURklWby14cUwtcjR5eHJwbUl3eTdYbTB1NktBd1FF,English,,5,2014-10-24,Sascha Gräber,Amazing,Saved us many times on our 5000km across Europe.,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSFo1X256cWpYTVJUNHlWQ1NtdTVWcEpMZ1N6OWl4LVJGM0t3dUE0NmV6eDVzSzV0anl2VkNzcmZXcHFWbTBUNlpiX19JZjkyMVhFMGhhaUdr,English,,5,2014-10-16,jihoo shi,"",Ok,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPR3lyR1ZmU0tCbVNKY0d0Sk5XMXdLUTVPTlNyc3M3MU5xcUxkTnJjSnV2MmU1QUVCczRtOElxZVozZXM5UUFLdFpTMXFPRXVPRDN6LWJVNzFN,English,,5,2014-09-27,kaushik khemani,"",Don't understand why a 3.9 rating. Definitely deserves more. Maybe a demo video would help,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRUg3WWkxNnBaeVU1VXdoX2VwZGxWajJPT19FVGswR0piOEFFNlBqY1BQWHQ0bEw4SWIyMUMzZmF4UVRfNzdOeERQNmo0VFpCU0ZvbUlfZkRB,English,,5,2014-09-26,Rajparma Raaj,"",Osam geeat app,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSHpQc1g1TkRvUTNnbXNnWVk1WU9GRnkxb0pOa2UzeTFQbURHME83MUdTUXJiVGVJZnRGaExXMkhzS3Z3R25MSjU5eVBTVXFCSjZBM3RURjAw,English,,2,2014-09-21,pawan arya,"",Nice,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRXY3akkxcGNQTDd0SFJxRDBqVHhIbkhkcVVvZjNoVnJ2cDFrek5uQ0lUSnNwc21HelpncVc4dk1HcldjNmpVVUQ1Z2F5M09rS1Z4S3NyZUtN,English,,1,2014-09-11,Andriy Anisimov,"",Crap,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSHdFbGllNFZJcWJRdFg1X1hzS0c3eVhoUEdRQkg4VWVSdG1wSVF5di00S0FNNXhkQ0VQS2xBUHBzdjJHVTkxRnJOTTNlaW5BdW1GQUNOVVRR,English,,2,2014-09-01,hossein kianizadeh,"","",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRmtVXzBVWEFNN1ltUXh1Y2gwNHdlYVBaMkZBNGJlcDRsdGhwWUtqRDV3N056bXNuOGlQMERsenRYMko4RENjVTloXzhsNnE4R0gyZWwwYTI0,English,,2,2014-08-19,jaikesh pathak,sorry not giving rate,not yet given proper direction...and so other prblm,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRUo2NGNLdm1xRGtieUhiR29oYjZSc0Z5UHVFUDA0bHRGMG11TXlEQzdabGlKdnpwV3V3QlpQUTBrR3hEd2J5a0hjV193R1BPNXZvUVphWnA4,English,,4,2014-08-19,Satish Navalgi,Good,Well to guide,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRTBLMEpuMC1BVUV4ZnJNXzNCV2VaX0IzMUJiRFRMaDF3V0VWb1VlaFlLSjU4UFBwSXpzM1JIVFNWMi1IN3NxeHRYZ2QyYWNFODRaRVF4dk5B,English,,4,2014-07-23,Andy Mudge,Good but interface could be greatly improved,Button to download data in bottom right corner is very small and easily missed on high res devices. In addition it can't download in the background - hence if you switch apps or switch the screen off it seems to cancel the download and you need to start again. Once I'd figured it out - which took a while - it's great.,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPR3VoWXdJZU9XOXBfc1pGckVPTlduRVlvaWlDanUyN203REp4akhQNXUwQVBTWnVkVF9YY29BV3k4Mjhqb0FhWUxpTXk5U2lyMXpBUGhFdzh3,English,,5,2014-07-16,Bertrandization,"Great, but not for everyone","You need patience and a bit of intelligence, but once you get this working it's insanely good.  It's the bike GPS that routes like a local.   Think 'cut through the supermarket car park to the laneway, and on to the bike path...'",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRWtJS1RtOWYxaGxEU0gwOTRfa3E0dFFjSGNFWU5JTnc4N0pBcGZPUkFuaHR0TGxwaGtEUWFCMlRUTjZTYkh6T2RkX1ItMEJwbHhZNVJ2VTZV,English,,5,2014-07-14,Nandini Saini,"",Very best,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRnpiWG8xTTBac25rVkFyd3VTemR1SmRkak9rc2laNVlzVUFlSFh2VXpLd1Z4WHgxdjkzLWl6S01qM2MyTmdNNUI0c3cxRzJyS3EyXzlsZ0NV,English,,5,2014-07-07,kyle peterson,"","great job of making offline routing easy! make a donate version, please!",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRzZhQkZOT25wQi1TTUtBVzU0Vld0ZHFiay0yY3NvSXBpdUp0MTU1bDFrNTN3UmVjVXB0TGR5akhCWW5OZU4yVS1aM05adDhTQy1xcDE5Z09Z,English,,5,2014-06-29,Thejesh GN,Awesome,I use it with Locus (Change the routing service in settings). Its been very fast and useful.,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRlNFQ2pzdHpCdmVyTWhTQjFmellGNnJmNm8xLXB0QWVVZnVQUnZhV05uUWNycGs1YTh5WTBSRm14WWlyR0RoNVZrb20tSU9jZGR6c1F0aUpF,English,,5,2014-06-12,Aytug Artun,Great App,Fast and Flawless. U can download any area for offline use. Im using it with oruxmaps.,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSDJ1eDhoT1FwYUtnTHktNmRpQTJ2d0duVlBXRWdWOGlUMThMYWU2TE5qYTVJMDhEY09nbHh5eFo1UThGZ0tmS2ZVdEp6ak5xdndnVEJjWjNz,English,,1,2014-05-14,Paul Mikhelson,very user unfriendly,"cannot even understand what it's for nor how it works even after playing with it for some time!!!!  I have Locus and use it all the time. By the way, ""Biroute"" (pronounced beeroute) in French means penis and ""Brouter"" (pronounced ""brootai"") means to graze and ""Birouter"" (pronounced ""beeroutai"") means to urinate or to steal.  I would suggest a name change! The online version is very interesting so I wanted it on my android.  I installed it with google play and  ran the download manager and downloaded my region.  So far so good.  Then what?  Nothing more to configure in brouter andn nothing appears in Locus regarding brouter.  Unlike with Osmand, how does one ""switch the navigation service"" in Locus?  Concerning the French, I was just trying to help the developper!",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRWpfR09tRTJ2ZmJ3QUpPOHVUY0FYVzFQWDJsSlJORFgxT1dSZVZ1c25zMm16Z3ZXT2tRN0F2YzhXdlFMVHVOWklDRlBTemxUNm5OMExuTnVr,English,,5,2014-04-26,malo br,Fantastisch.,Openandromaps * ( BRouter + Locus ) = lots and lots of joy. Thanks a lot!,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRU9KNkh6UG5CTVhXSTVKZEVqUkducEQ5TU9vajRjc1dqMzdRWXB5STN1c3p1OUxyVU1XWHVhcnJKMUZFWHhEZXdNTmlQeUFEbjlVLVZvRU5Z,English,,5,2014-04-09,Behzad Nori,"","",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRnh0WVV5Ynp4VjVkc2hPeXhuU2pSVGUxdTBuMGNQMzN4YVdLMURVS0lFeEg4R3V0dkkxRVc0dEk0YkdpMzJQMVdqOFoyUVg2R2tQR0VsbEpJ,Japanese,,5,2016-09-13,Shinji Shiba,"",android6でSDカードに書き込めないとかなんとか、パスも分かりづらいし、困ったもんです。,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSC1LUzhyN3lvVm14YWsxelFtdXh6Q2VxTWo4TGJfa2RQbWFhLWs4V21DSTR0V19ZeHpibHZKSmhXTE1faU9jTzRvZlJVV2dBU0w5VXpuU2xZ,Dutch,,5,2017-01-09,Salo Vreedenburg,It is working with C:Geo,As of the JAN2017 release if C:Geo it works together BRouter.,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRXh6bzdUR0VwWHJKekRoZ3lGYzBzYnFOandFRDZjMlZYc1JITnZPbUJkbnhrYUpvNWdlZWRUUDh0UXZ6V3hiVVdTb0UwdncwNG9SZkxrVzJ3,Dutch,,4,2017-01-08,Lambert Ten Voorde,"",Werkt uitstekend met locus maps en geocachen. Veel plezier van.,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSG52d05Lcm16WmNiLTFtUUhNY2U2WjBrX1QxOFlHSXlNTExUaUJrbmhwNTJjODZrRHFvZTl5SjBrcElORmd4YTA5YlhvM3NlOEZSR0pXRGRN,Dutch,,1,2016-10-02,Johan de Ruyter,"",Sluit af als ik opstart,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSE1vVzNnMjIyTFJVYl94M3h3Nm85WEkyQ3NmRmJWblNDaUlKek8wRWRnTzBFdDRJcWlNeUMtd2ZobENiQ2NIYjR3M1hEMGh2TmJNb2YwYm9N,Dutch,,5,2016-09-13,Maarten Deen,"","Great addition to OSMAnd. Just did my first long cycletour with OSMAnd and brouter, I have my own customized bicycle profile and it went flawlessly. And the visualisation of the routing calculation in the app is really cool.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRWt5THRuYWxXUmh2RlpZbjRlY1lGNDlHMkhieXU0SWdLZ055ZXJUM0F2YVBoOVhxOENCeWw5ejhqRzBGOFc5QXpPNnlucDhOemZUSlcwLVFV,Dutch,,5,2016-06-11,Hans Lubbers,"","Werkt zeer goed met Locus-Maps op een Galaxy S4 Active, KitKat met root.",,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRi03d0dtQ2tET05CZmt1N29PNFQyM1hoLVB6YUdhc0hHN080eERrUWg5OTlwWTNVNEZlVnc0UTVWbXpraTFaTDJjUHRxRDg3SHlqYnB2NWhN,Dutch,,1,2016-02-13,THE030 PyroTeam,"",Slecht moet veel downloade,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRndjS1FINVBwT0FsRHFGU0Vnak1aLVUtSTdYYWYyQldhX21EX1J2N0I3NkFSZnN6X1JQWnkwc3lnODh0ZUR2YjVaVHRLRThKNURZRFhvemFn,Dutch,,1,2015-11-09,Mike Wagemans,"",Werkt niet voor brommer,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRkJYSnRnVThNdHZGbnJYZlNUUzZhU2RXR3JoMkl6Y3hCYzFBOE84XzhvQ1JCVWk4NmdpdFVfZ3Z6b1dTLXFFVW1YSGkzbFZiYVE1bTZkcDFJ,Chinese (Simplified),,3,2014-08-10,盧明賢,"",不能存為kmlkmzgpx檔,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPR2FxQ3FQV1o4VHhLWDNBbGVTTlp2WnJjSmJ2a3BGNlI0elJXMnBqV2o0RGtFb0lJYkxELUVxSkk4MGJoQmpyTnU2LWxQby05ZzdIUWQwM0xF,Italian,,5,2016-08-23,"",Ottima,Indispensabile,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPSDZzaDQ5Mlo2SHRVZDZUN0phWndVNVZZTHhnRi1sN2pxc2hwLVU4ekdsV0JmLTJIVUJ2eklJUkNDRC1naGJEcnQzWWJDRDJrYnZTM1RwWXBF,Italian,,4,2014-12-28,Francesco Lotti,Migliorata,Versione 1.1 decisamente più veloce della precedente nel calcolare le rotte.,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRXBudjhLMTFLSTN2NTUxRE84WXEzWFNtYTd2WUZveWo5OWZ6dTFUYU52WjZrQkNIckI5VEM4UTlUejlBOG1rSDRJWEhpakxvbW1hTFFjOTlJ,Italian,,1,2014-12-01,Elio Borghi,Non funziona!,Non funziona. Ho speso ore per le mappe per nulla!,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRWNUSmtNNUlsWkoydkJuREhOeVhlWGpKOEVVUEpkdVRiLUFuZXhGdmZ0MWF6VGpyYXNrR01ybmZUaC1BclQya21SQjVoVXF5cng3YkU4d2M4,Italian,,1,2014-09-01,Vincenzo Gravina,Ciao,Non mi funziona,,
BRouter Offline Navigation,Google Play,btools.routingapp,Z3A6QU9xcFRPRkt2NTE4QW52ZnFkYnFFNGh5bUtIaTN4bW5IY3FUaFlWRnZDTnN6QlVzbjk5ZE5yM0owdTB0RGtkSnJEUXVZWXh4dDJxNnNLNGpBVjQzWExN,Arabic,,1,2016-05-22,Mahmoud Tamimy,برنامج عرص شبة اللى عملو,عرص,,
